model,n,accuracy,precision,recall_sensitivity,specificity,f1,roc_auc,pr_auc,mcc,tn,fp,fn,tp,threshold
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3860000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3870000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3880000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3890000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3900000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3910000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3920000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3930000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3940000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3950000000000003
Simple mean fusion,45,0.5777777777777777,0.5,1.0,0.2692307692307692,0.6666666666666666,0.6902834008097166,0.634041087471843,0.36689969285267143,7,19,0,19,0.3960000000000003
Simple mean fusion,45,0.5555555555555556,0.4864864864864865,0.9473684210526315,0.2692307692307692,0.6428571428571429,0.6902834008097166,0.634041087471843,0.27981722654505115,7,19,1,18,0.3970000000000003
Simple mean fusion,45,0.5555555555555556,0.4864864864864865,0.9473684210526315,0.2692307692307692,0.6428571428571429,0.6902834008097166,0.634041087471843,0.27981722654505115,7,19,1,18,0.3980000000000003
Simple mean fusion,45,0.5555555555555556,0.4864864864864865,0.9473684210526315,0.2692307692307692,0.6428571428571429,0.6902834008097166,0.634041087471843,0.27981722654505115,7,19,1,18,0.3990000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4000000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4010000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4020000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4030000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4040000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4050000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4060000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4070000000000003
Simple mean fusion,45,0.5333333333333333,0.4722222222222222,0.8947368421052632,0.2692307692307692,0.6181818181818182,0.6902834008097166,0.634041087471843,0.2024645717996314,7,19,2,17,0.4080000000000003
Simple mean fusion,45,0.5555555555555556,0.4857142857142857,0.8947368421052632,0.3076923076923077,0.6296296296296297,0.6902834008097166,0.634041087471843,0.2404930351219409,8,18,2,17,0.4090000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8947368421052632,0.34615384615384615,0.6415094339622641,0.6902834008097166,0.634041087471843,0.27685201312859,9,17,2,17,0.4100000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8947368421052632,0.34615384615384615,0.6415094339622641,0.6902834008097166,0.634041087471843,0.27685201312859,9,17,2,17,0.4110000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8947368421052632,0.34615384615384615,0.6415094339622641,0.6902834008097166,0.634041087471843,0.27685201312859,9,17,2,17,0.4120000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8947368421052632,0.34615384615384615,0.6415094339622641,0.6902834008097166,0.634041087471843,0.27685201312859,9,17,2,17,0.4130000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8947368421052632,0.34615384615384615,0.6415094339622641,0.6902834008097166,0.634041087471843,0.27685201312859,9,17,2,17,0.4140000000000003
Simple mean fusion,45,0.6,0.5151515151515151,0.8947368421052632,0.38461538461538464,0.6538461538461539,0.6902834008097166,0.634041087471843,0.3120096447269699,10,16,2,17,0.4150000000000003
Simple mean fusion,45,0.6,0.5151515151515151,0.8947368421052632,0.38461538461538464,0.6538461538461539,0.6902834008097166,0.634041087471843,0.3120096447269699,10,16,2,17,0.4160000000000003
Simple mean fusion,45,0.5777777777777777,0.5,0.8421052631578947,0.38461538461538464,0.6274509803921569,0.6902834008097166,0.634041087471843,0.24706309801445112,10,16,3,16,0.4170000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4180000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4190000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4200000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4210000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4220000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4230000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4240000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4250000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4260000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4270000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4280000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4290000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4300000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.4310000000000003
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.43200000000000033
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.43300000000000033
Simple mean fusion,45,0.5555555555555556,0.4838709677419355,0.7894736842105263,0.38461538461538464,0.6,0.6902834008097166,0.634041087471843,0.1857334440961715,10,16,4,15,0.43400000000000033
Simple mean fusion,45,0.5333333333333333,0.4666666666666667,0.7368421052631579,0.38461538461538464,0.5714285714285714,0.6902834008097166,0.634041087471843,0.12725695259515554,10,16,5,14,0.43500000000000033
Simple mean fusion,45,0.5333333333333333,0.4666666666666667,0.7368421052631579,0.38461538461538464,0.5714285714285714,0.6902834008097166,0.634041087471843,0.12725695259515554,10,16,5,14,0.43600000000000033
Simple mean fusion,45,0.5333333333333333,0.4666666666666667,0.7368421052631579,0.38461538461538464,0.5714285714285714,0.6902834008097166,0.634041087471843,0.12725695259515554,10,16,5,14,0.43700000000000033
Simple mean fusion,45,0.5333333333333333,0.4666666666666667,0.7368421052631579,0.38461538461538464,0.5714285714285714,0.6902834008097166,0.634041087471843,0.12725695259515554,10,16,5,14,0.43800000000000033
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.43900000000000033
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44000000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44100000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44200000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44300000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44400000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44500000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44600000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44700000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44800000000000034
Simple mean fusion,45,0.5555555555555556,0.4827586206896552,0.7368421052631579,0.4230769230769231,0.5833333333333334,0.6902834008097166,0.634041087471843,0.1650078579559533,11,15,5,14,0.44900000000000034
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45000000000000034
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45100000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45200000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45300000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45400000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45500000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45600000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45700000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45800000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.45900000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.46000000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.46100000000000035
Simple mean fusion,45,0.5333333333333333,0.4642857142857143,0.6842105263157895,0.4230769230769231,0.5531914893617021,0.6902834008097166,0.634041087471843,0.10929717043910746,11,15,6,13,0.46200000000000035
Simple mean fusion,45,0.5555555555555556,0.48148148148148145,0.6842105263157895,0.46153846153846156,0.5652173913043478,0.6902834008097166,0.634041087471843,0.14694367167412903,12,14,6,13,0.46300000000000036
Simple mean fusion,45,0.5777777777777777,0.5,0.6842105263157895,0.5,0.5777777777777777,0.6902834008097166,0.634041087471843,0.18421052631578946,13,13,6,13,0.46400000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.46500000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.46600000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.46700000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.46800000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.46900000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47000000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47100000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47200000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47300000000000036
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47400000000000037
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47500000000000037
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47600000000000037
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47700000000000037
Simple mean fusion,45,0.6222222222222222,0.5416666666666666,0.6842105263157895,0.5769230769230769,0.6046511627906976,0.6902834008097166,0.634041087471843,0.2585300127560865,15,11,6,13,0.47800000000000037
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.47900000000000037
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.48000000000000037
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.48100000000000037
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4820000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4830000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4840000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4850000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4860000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4870000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4880000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4890000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4900000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4910000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4920000000000004
Simple mean fusion,45,0.6444444444444445,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.6190476190476191,0.6902834008097166,0.634041087471843,0.29602131430197226,16,10,6,13,0.4930000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4940000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4950000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4960000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4970000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4980000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.4990000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5000000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5010000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5020000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5030000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5040000000000004
Simple mean fusion,45,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6538461538461539,0.6341463414634146,0.6902834008097166,0.634041087471843,0.33402405059749574,17,9,6,13,0.5050000000000004
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5060000000000004
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5070000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5080000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5090000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5100000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5110000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5120000000000005
Simple mean fusion,45,0.6888888888888889,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.65,0.6902834008097166,0.634041087471843,0.37276420443900843,18,8,6,13,0.5130000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5140000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5150000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5160000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5170000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5180000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5190000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5200000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5210000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5220000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5230000000000005
Simple mean fusion,45,0.6666666666666666,0.6,0.631578947368421,0.6923076923076923,0.6153846153846154,0.6902834008097166,0.634041087471843,0.3219374546342135,18,8,7,12,0.5240000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5250000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5260000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5270000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5280000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5290000000000005
